order_id,merchant_id,amount,hour_of_day,device_age_days,customer_account_age_days,ip_country_mismatch,billing_shipping_mismatch,velocity_txns_last_hour,amount_vs_customer_avg_ratio,payment_method_risk_score,cod_to_prepaid_flip,new_payment_instrument,failed_attempts_before_success,is_fraud
order_009642,merch_002,888.8383103134692,19,134.44982372632904,93.9912729289779,0,0,0,0.25266501287172405,0.10092543333822238,0,0,0,0
order_009643,merch_003,791.3632017562373,9,9.65548020285036,67.958279946312,0,0,0,0.6719788060735917,0.2135652840695188,0,0,0,0
order_009644,merch_006,2154.7800859745125,12,344.9564542578212,311.30160083157625,0,1,1,0.9277511031209164,0.13000507605308764,0,0,0,0
order_009645,merch_018,2499.9692849828,14,64.62834213964443,137.8024622846859,0,0,0,1.5841764998600976,0.27527859637976027,1,0,0,0
order_009646,merch_005,497.7055307784651,23,460.53684082778756,186.67103383094127,0,0,0,0.5640869555832732,0.09011317087166949,0,1,0,0
order_009647,merch_010,1064.000661814171,22,238.00728612057617,371.29623991891464,0,0,0,1.3522601557075162,0.38811671997742203,0,0,0,0
order_009648,merch_002,238.63208817698887,7,21.822741566310974,108.3695836384674,1,0,1,2.1134903496471438,0.11404392471677172,0,1,1,0
order_009649,merch_005,50.0,4,211.6279385961256,247.16729336699865,0,0,0,0.6467641373512829,0.16044102513579755,0,0,0,0
order_009650,merch_001,1332.1274243568091,15,172.06748335393067,204.20966510413237,0,0,0,0.985086859659642,0.15296526267483276,0,0,1,0
order_009651,merch_006,527.6211757964024,2,181.7142678562285,95.60237485850739,0,1,1,0.9767010621612415,0.08967486500175705,0,0,0,0
order_009652,merch_017,1010.8223786233262,7,157.593839262078,184.550666029882,0,0,0,1.2914738230260887,0.062257762905229434,0,0,0,0
order_009653,merch_001,2396.607162023125,13,145.12084723648425,137.36251423056854,0,0,0,1.1537021782761476,0.2906202773179553,0,0,0,0
order_009654,merch_020,230.21404136590462,9,10.891551453692113,86.6959234498542,0,0,0,1.453465848061642,0.04811288283161945,0,0,0,0
order_009655,merch_018,349.7085130882439,0,78.64091468553275,477.1503471127109,0,0,0,1.1441638943461567,0.1645863275968625,0,0,0,0
order_009656,merch_018,2696.3018640372375,11,131.1754540374062,1091.874539350271,0,0,1,1.5273372942342627,0.25647350369366545,0,1,0,0
order_009657,merch_008,124.15952527482901,0,261.18983095140266,41.42097967226035,0,0,0,0.6072352392905258,0.2304029385401354,0,0,0,0
order_009658,merch_018,507.47126039834023,1,525.3415924147221,1778.927603247535,0,1,2,2.45687773415868,0.5206384698118679,0,0,1,0
order_009659,merch_014,50.0,19,11.546488823788971,237.90540388850735,0,0,0,0.6586126562784226,0.28113496487657025,0,0,0,0
order_009660,merch_013,99.68952836839989,16,371.7869856603629,185.81992517074312,0,0,0,0.9376825211884975,0.05327416441564855,0,0,1,0
order_009661,merch_013,110.99900457913522,11,590.2949251094273,0.0,0,0,1,0.8345222483294581,0.4760706301301979,0,0,0,0
order_009662,merch_016,5489.378705314633,9,99.68867937786854,4.961603285213819,0,0,0,1.8451264165127101,0.18848476823740767,0,1,1,0
order_009663,merch_006,1326.7567676455033,12,44.23879940397558,49.345945091014116,0,0,0,0.5020917859817398,0.11711054545286528,0,0,0,0
order_009664,merch_012,1568.5308962968834,8,189.7839509677376,685.8881268925709,1,1,0,0.8638881549580653,0.008291421172157455,0,0,1,0
order_009665,merch_014,639.912261246113,20,558.0870479660551,31.514650972391525,0,0,0,0.4952884780430495,0.3550864836545522,0,0,0,0
order_009666,merch_007,1727.2562686420022,15,249.74309684491942,0.0,0,0,1,1.409909862984794,0.07584351950912852,0,0,0,0
order_009667,merch_003,433.1346520704552,14,148.55115674640987,530.8560440451575,0,0,1,0.8814988285673357,0.47066014585384364,0,0,2,0
order_009668,merch_009,658.3263173699075,16,187.27680885319808,272.60476381852,0,0,1,0.5414686816554777,0.10425565009621826,0,0,0,0
order_009669,merch_007,3149.1062823651805,14,200.6400999126424,28.1865421016084,0,0,1,1.4621551189252473,0.1104456148299646,0,0,0,0
order_009670,merch_002,370.0125359672351,18,107.5189799469575,101.7436988742194,0,0,0,1.1837181713558294,0.10622476355937202,0,0,0,0
order_009671,merch_009,1015.3328714366145,15,294.10770377389684,542.587692401638,0,0,1,1.10490357640273,0.20070111279205055,0,0,0,0
order_009672,merch_002,3620.2095238618276,11,626.0486083557656,43.99583511364867,0,0,2,1.0749502391781207,0.3912036259814045,0,0,0,0
order_009673,merch_019,408.8340295511525,6,99.82554883109991,91.57042677765608,0,0,0,1.1926091705340864,0.10708453530170457,0,0,0,0
order_009674,merch_005,1399.188574623123,3,137.94537916352024,87.9824361644744,0,0,1,1.4604499487830165,0.35231953963784846,0,0,0,0
order_009675,merch_008,678.9788170967272,13,84.08484857416344,97.58665452171661,0,0,0,0.7571102517269823,0.11795271246678504,0,0,0,0
order_009676,merch_016,178.4322757617863,12,140.900890642646,294.2660024144456,0,0,0,0.722299918509182,0.23234794819281093,0,0,0,0
order_009677,merch_006,987.163114241257,3,0.0,0.0,0,0,0,1.0389751531669016,0.12475865788597344,0,0,0,0
order_009678,merch_017,421.3014315627608,18,53.92017713667856,367.4131891772687,0,0,0,1.1113930798743716,0.11587943253469331,0,0,1,0
order_009679,merch_002,50.0,17,98.53264939095465,44.616052602195225,1,0,1,1.6688860326571482,0.26959179362647095,0,0,0,0
order_009680,merch_004,1963.9596388346063,9,160.79626725251734,275.67009997986133,0,0,0,0.735612182329423,0.23296683956123532,0,1,0,0
order_009681,merch_005,50.0,13,270.56542525060985,0.0,0,0,0,0.9772608728026835,0.24580599200106457,0,0,1,0
order_009682,merch_020,680.8744700542022,10,87.34703398874558,369.27456917654763,0,0,0,1.221978227833718,0.15242939206941822,0,0,0,0
order_009683,merch_018,809.2509613933138,9,26.14777131287316,188.84489031825666,0,1,0,0.6674204553178842,0.15997284757183466,0,0,0,0
order_009684,merch_003,1335.561498972955,14,270.8305787340086,5.630889078003445,0,0,0,1.0768420044431208,0.2534785597438596,0,1,1,0
order_009685,merch_015,1478.1542192698344,18,58.69347909273657,232.6655315261546,0,0,0,0.5864273693447688,0.126016285022271,0,1,1,0
order_009686,merch_009,1746.0346972652997,10,198.98387442608603,248.9668034956248,0,0,2,1.591088529758317,0.09804545030865022,0,0,0,0
order_009687,merch_007,50.0,18,71.47301497358936,591.2756656754997,0,1,1,1.125450115139814,0.04596147775913741,0,1,0,0
order_009688,merch_010,605.1645157956439,20,10.410159150505146,23.41490033394079,0,0,1,1.272405010084855,0.05132057553726855,0,1,1,0
order_009689,merch_004,576.7539771176455,12,267.9871935677013,216.4575488841111,0,0,1,0.6674369317765618,0.20048010335249986,0,0,0,0
order_009690,merch_017,2838.2344345883444,2,208.71854344339636,414.0996102544761,0,0,1,1.156451981832015,0.08819056946875592,0,1,1,0
order_009691,merch_005,2144.4681501866207,11,36.76124808230557,31.026069226893704,0,0,1,0.5818387657971246,0.15254890206361807,1,1,0,0
order_009692,merch_008,50.0,6,122.65970519293346,71.08374068698105,0,1,0,3.0162728220150936,0.20651197656658346,0,0,0,0
order_009693,merch_019,1340.6182366997296,17,410.5892585252912,204.40721210962693,0,0,1,0.8605448280754414,0.08547291957012437,0,0,0,0
order_009694,merch_007,7381.5039454949265,1,0.0,0.0,1,1,5,3.4913328471989344,0.9491101381217617,1,1,3,0
order_009695,merch_009,1421.3771140673412,15,88.81375209522983,568.496277009248,0,0,1,0.9688762782540757,0.49189229872736456,0,0,1,0
order_009696,merch_010,728.7131493354473,8,393.8963812214687,314.64576556698796,0,0,0,1.340558824719599,0.10578577096100399,0,0,0,0
order_009697,merch_015,3185.266784672563,6,311.5580352496048,143.08255924686256,0,1,0,0.8892239077261582,0.21607139388897872,0,1,0,0
order_009698,merch_019,992.5086060148088,22,109.46352372414668,67.0608342081438,0,0,0,0.8379641856819241,0.07762620166324738,0,0,1,0
order_009699,merch_015,234.85950194240039,14,174.60422246835884,45.53536168227966,0,0,0,2.2507343090322265,0.13412834371100807,0,0,1,0
order_009700,merch_017,703.1407022495489,12,67.0662894113843,258.0952565815962,0,1,1,2.063420843940875,0.2040407463416465,0,0,0,0
order_009701,merch_008,1818.9216394612342,16,323.0699618963648,190.41871148506482,0,0,0,0.7132504733424027,0.5073259467246238,0,0,0,0
order_009702,merch_017,351.7603018788905,18,145.79030979850305,440.6845031187743,0,0,0,1.1590320187890073,0.04588101887472772,1,0,0,0
order_009703,merch_010,472.0013167979288,6,57.18347878050722,38.61359407271995,0,0,0,1.0911031944462277,0.3880632317225892,0,0,0,0
order_009704,merch_008,50.0,14,20.770070736487014,71.4036175701583,0,0,0,0.73833134693746,0.03951354674847736,0,0,2,0
order_009705,merch_003,284.8666182200286,16,69.15117216864111,98.16808432307649,0,1,0,1.2914700005108763,0.09205463768084465,0,0,0,0
order_009706,merch_015,853.2426029732758,17,89.97594248372238,61.14517170641385,0,0,0,0.8221633517733525,0.11799618952034086,0,0,0,0
order_009707,merch_004,528.920436921821,21,13.23832306558708,13.321819713550017,1,0,1,4.865421177858754,0.748592535262701,0,1,6,1
order_009708,merch_013,545.5319921124169,15,51.02857670628743,324.37945778728573,0,0,0,0.6423041745275156,0.15247305700777386,0,0,0,0
order_009709,merch_001,681.0570827682469,14,197.14736886619957,320.47809690705714,0,0,2,0.8720483607637537,0.1743364466349965,0,0,1,0
order_009710,merch_016,302.7174581620002,21,309.978631005169,297.0325529589648,0,0,0,1.3385030021353195,0.13144002541058625,1,0,0,0
order_009711,merch_009,855.9711007786934,8,64.8851307452988,332.5189026411144,0,0,1,1.2675121829192062,0.1994218583566042,0,0,0,0
order_009712,merch_001,290.0732481584914,11,110.55012522214454,610.4443767813386,0,0,2,1.508407943766611,0.11854191022158186,0,1,0,0
order_009713,merch_019,88.08907457530908,19,56.295108921661075,959.4813058699891,0,0,2,0.8459950564793448,0.1579619781751386,0,0,0,0
order_009714,merch_013,556.0474293494913,15,145.40305261058077,213.64325790272332,0,0,0,0.3933516364651463,0.1920431424439168,0,0,1,0
order_009715,merch_009,505.064961631307,19,174.01040263958404,185.63088912728801,0,0,0,1.2912588908513434,0.04899729398284733,0,1,1,0
order_009716,merch_006,388.7451141954139,21,41.621404063730566,140.77147197973588,0,0,0,0.6780803024523934,0.3193141183408818,0,0,0,0
order_009717,merch_005,386.3288795161519,16,325.6739096139568,1161.9697146731276,0,0,1,1.4128458208490176,0.1615937088752837,0,0,0,0
order_009718,merch_003,4311.825429164148,11,138.79941565933711,457.0282611190998,0,0,0,0.7277116861778725,0.09772706943685905,0,0,0,0
order_009719,merch_020,894.9278802318358,20,303.1409798659779,56.37584420228667,0,0,0,0.6389289891675642,0.08240307849480652,0,0,0,0
order_009720,merch_002,374.881076059976,15,4.7388701833716835,50.26053078538864,0,0,0,0.9247005895197108,0.15676520449389664,0,0,0,0
order_009721,merch_004,1332.8546012815364,19,71.98073868687494,617.0345808815473,0,1,0,1.430457862623424,0.06354616318298928,0,0,1,0
order_009722,merch_017,449.8928344958846,14,58.20169768727267,73.95984434847696,0,0,0,1.3216903482423052,0.061186684041582895,0,1,0,0
order_009723,merch_006,594.3968441026786,7,640.4959522976304,122.94942957570079,0,0,0,0.6354641013837696,0.23139225345911038,1,0,0,0
order_009724,merch_001,3052.0336483627707,13,0.0,41.4849098083116,0,0,1,1.305839377391476,0.218023690879193,0,0,0,0
order_009725,merch_015,1026.3912261335909,18,330.3231122212065,31.519929207844154,0,1,0,0.575431750194138,0.11100290468818517,0,0,0,0
order_009726,merch_020,1040.9542606193284,8,756.181201387408,848.4688803833352,0,0,2,0.8315571562540424,0.05437188461763635,0,0,1,0
order_009727,merch_002,500.933980591926,20,566.9368069180271,151.94590565612052,0,0,0,0.6807895602423829,0.23776557652076835,0,0,0,0
order_009728,merch_011,5425.319471784616,11,340.750889942248,27.83494116317715,0,0,1,0.9290570526128192,0.2048215090282208,0,0,0,0
order_009729,merch_003,295.74122811963963,17,296.64819380232865,635.5676213145263,0,0,0,0.46801632166774504,0.4937788501974815,0,0,0,0
order_009730,merch_011,256.51106592287357,18,243.4303849869387,1210.8705987567914,0,0,0,1.2419470422993601,0.11723064241471559,0,0,1,0
order_009731,merch_003,690.8484327409747,17,0.0,278.5092683077942,0,0,0,0.6055446888879459,0.2567882907737722,0,0,1,0
order_009732,merch_008,646.0899941001138,14,26.705472977253088,128.05765070188397,0,0,0,1.132345423923346,0.2540020963088421,0,0,0,0
order_009733,merch_002,1942.2724580826198,23,688.6045942691126,104.64592575758459,0,0,0,1.0854608951233145,0.16324924243648328,0,0,1,0
order_009734,merch_009,899.1455209960952,20,0.0,17.934110936808672,1,1,3,2.787755054372965,0.6201241234238819,0,1,1,1
order_009735,merch_018,1449.6125778824205,20,70.29269733217063,712.5944212654872,0,0,0,1.0199180739656717,0.2773352739671572,0,1,0,0
order_009736,merch_004,1729.9527109991325,7,233.7115522727945,372.1841197116795,0,0,0,1.3539559448681175,0.23859194371922995,0,0,1,0
order_009737,merch_015,1208.5738902425103,17,344.46197094322537,57.56340450699473,0,0,0,1.5519025351344955,0.03479282305151074,0,0,1,0
order_009738,merch_020,936.0170396728375,10,58.7127123065452,130.76000680785162,0,0,0,2.205464044340571,0.12779471233405643,0,0,0,0
order_009739,merch_007,1149.2093337089798,13,62.16574476197348,36.70016751495773,1,1,0,1.2767217001688207,0.056276384417655194,0,0,0,0
order_009740,merch_018,779.6378913408713,13,0.0,60.88391661115245,0,0,0,0.9238303885275551,0.1278276659805738,0,0,0,0
order_009741,merch_010,1472.929244929542,5,17.50966104670034,246.22117656068122,0,0,0,1.1016915652682928,0.20606651350260533,0,0,0,0
order_009742,merch_012,273.69502012764025,7,62.51497061586299,160.01336603874722,0,0,0,1.4971417537966794,0.18888174538872934,0,0,1,0
order_009743,merch_008,3862.82861166643,22,219.88687648591798,487.68092020211253,0,0,1,0.86198479673025,0.08947543730156957,0,0,0,0
order_009744,merch_007,551.4410192826209,15,418.53410879529565,236.52550573662126,0,0,0,1.0443918714311178,0.10490633394991915,0,0,0,0
order_009745,merch_002,582.996581232426,15,15.966385009673,349.35019334523713,0,0,1,1.685617948258311,0.216933675234154,0,0,0,0
order_009746,merch_018,1283.045957794648,7,0.0,18.97537188594486,0,1,1,3.3502637770122785,0.9741484624897274,0,1,2,0
order_009747,merch_006,663.3042221395237,0,13.8231884212663,356.43477610830047,0,0,0,0.6421492176426641,0.26376454797533294,0,0,0,0
order_009748,merch_004,1262.316715662513,17,200.96100075735174,292.1599063026184,0,0,1,0.666672876846909,0.19787545302622517,0,1,0,0
order_009749,merch_019,305.24571502439017,13,50.20338115369904,312.86411382618473,0,0,0,1.2719395246983862,0.20376833282563234,0,0,0,0
order_009750,merch_008,901.9224226971294,13,62.90883224805466,120.07566492722154,0,0,2,0.8643748731405303,0.02110410840704279,0,1,0,0
order_009751,merch_005,1433.9300617725069,19,124.20343221669435,152.199735839587,0,0,1,1.125973746381468,0.07480316151561849,0,1,0,0
order_009752,merch_001,836.5059307806692,20,164.85474233887598,83.83649495892938,0,1,0,0.8702331211313571,0.30673480162794603,0,1,0,0
order_009753,merch_012,50.0,1,0.0,12.434250076623528,1,1,6,1.1817210877809308,0.5113700894468957,1,0,3,1
order_009754,merch_008,475.8278962500508,20,24.17470181420261,47.07615845905132,1,0,0,0.878830432066466,0.3985811190323127,0,1,0,0
order_009755,merch_007,5762.50939524452,16,138.5054811757763,85.70464151663207,0,0,0,1.255193437840068,0.42335306056714117,0,0,0,0
order_009756,merch_005,1235.2614360315567,13,50.720297126327246,45.75074505769077,0,0,0,1.8753109981609484,0.19026944226429837,1,1,0,0
order_009757,merch_001,4802.517327658909,11,101.45634763128739,76.19715381284615,0,0,0,0.6944354859857841,0.3855309995046285,0,0,0,0
order_009758,merch_019,1794.7595727600167,11,262.11873962228935,164.5839284918033,0,0,0,0.7799393795178309,0.023202197204749107,0,0,1,0
order_009759,merch_003,1470.1274341692022,9,97.31146320541903,171.61109073271848,0,0,0,1.3368698145121964,0.5804606118231211,0,0,0,0
order_009760,merch_011,2017.1777590290178,21,139.11652188034915,180.22715823692224,0,1,0,1.344292928980646,0.10770903342120414,0,0,0,0
order_009761,merch_016,577.7007971603646,13,42.36426008693513,194.20510807803555,0,0,0,1.3245641955707816,0.07960634724767204,0,0,1,0
order_009762,merch_008,784.1567742169299,9,25.603925467015994,296.0649349583219,0,0,0,1.7362770954925675,0.10374383407732571,0,0,2,0
order_009763,merch_003,2394.688053941099,13,1163.0602609899286,1747.6914343658427,0,0,1,0.7184241432895492,0.15419876810163982,0,0,0,0
order_009764,merch_006,465.3321447140172,8,75.3769766403533,9.001991190721839,0,0,0,1.6113073586582554,0.2347397992745636,0,0,1,0
order_009765,merch_007,514.8454209564696,20,43.081931165392646,741.493650232227,0,0,1,1.8846163034344758,0.14184682421254144,0,0,0,0
order_009766,merch_005,100.69223626665006,14,195.78046629543965,0.0,0,0,0,1.2090120728860139,0.5658227318189992,0,0,1,0
order_009767,merch_008,953.3025951033321,9,124.49780220098164,175.35491623174048,0,0,0,0.9319626732409494,0.1330178935600992,0,0,1,0
order_009768,merch_004,116.92960608554864,8,252.23857929377277,950.044978279967,0,0,0,0.8930184367811259,0.026488863776617456,0,0,0,0
order_009769,merch_006,1255.3157168148236,10,180.23843033243918,604.412040974628,0,0,1,0.6482949209660942,0.16904922703145145,0,0,0,0
order_009770,merch_015,268.62241471395066,14,160.47223153933925,474.4433740535218,0,0,0,1.1956885082611746,0.4868637226364139,0,0,0,0
order_009771,merch_001,294.4423002810719,19,253.60129076354593,0.0,0,0,0,1.529515961622953,0.5317552508636796,0,0,0,0
order_009772,merch_003,2329.8161999987615,12,108.08886411619837,129.4151983209999,0,0,1,1.0404652997519175,0.15490347581882627,0,0,0,0
order_009773,merch_012,236.3420540912461,8,266.9180649744254,303.9668237515334,0,0,2,0.6826452328824933,0.12447201919526824,0,0,1,0
order_009774,merch_009,82.5231985650328,19,396.7308577333888,63.014759525403704,0,0,0,1.3013725799080642,0.04950299089287965,0,0,0,0
order_009775,merch_003,6930.64318063236,17,165.83792312753965,433.1676201688485,0,0,0,1.2676039549314162,0.1638027457605533,0,0,0,0
order_009776,merch_003,1651.566091473437,18,236.52265520437993,690.0309999033216,0,1,0,1.3405488329657291,0.16907107770442345,0,0,0,0
order_009777,merch_008,1542.1583663501633,18,0.0,0.0,0,0,0,1.281472974433529,0.15228665776293981,0,0,0,0
order_009778,merch_004,429.1749134406929,12,0.0,240.4952593206653,0,0,1,1.110371015149755,0.11043201616721832,0,0,1,0
order_009779,merch_003,939.8786043471291,13,36.324347896514006,100.21420916649424,0,0,0,0.8194194558489369,0.12119992984807348,0,0,0,0
order_009780,merch_020,1634.2977560030338,11,0.0,102.92558741468633,0,0,0,0.7557942282181048,0.22939868332101046,0,0,0,0
order_009781,merch_012,827.8206311719991,17,377.1272977325138,62.053434826764985,1,0,1,0.4488999541000199,0.23426137568727365,0,0,0,0
order_009782,merch_001,11123.069289390247,22,11.510713407601248,0.0,0,0,3,2.7702218087122605,0.79663718408883,1,0,1,1
order_009783,merch_006,55.24909851027378,7,115.40697430012568,638.7143740147975,0,0,1,1.1310547396455364,0.062414591409216826,0,0,0,0
order_009784,merch_009,602.5002046357644,2,390.79238029982196,796.4326397721874,0,0,0,1.0227852661355232,0.03439718926999351,0,1,0,0
order_009785,merch_003,50.0,5,17.942221944703846,10.853208519625264,1,1,2,2.37102303932623,0.5793574857628242,1,1,0,1
order_009786,merch_014,183.69535482947668,16,24.36885765093671,84.414955531758,0,0,0,1.2646579277337486,0.3313681459236751,0,0,0,0
order_009787,merch_005,187.1309247294644,20,262.8401075115666,281.7765138615454,0,0,0,0.8031613022966954,0.4071120039039478,0,0,0,0
order_009788,merch_019,370.92393383337446,21,65.42796973484272,1049.8339645430535,0,0,2,1.846047219417213,0.22998289864811233,0,0,0,0
order_009789,merch_016,1059.9687404134174,13,158.03604045140895,174.60809581310141,0,0,0,1.056056950740556,0.2105055265853078,0,0,0,0
order_009790,merch_014,50.0,14,120.17159376284414,433.9544557042762,0,0,0,1.4961097507365946,0.3188230140974198,0,0,0,0
order_009791,merch_009,373.92149855650996,14,534.359188331721,286.2224875975828,0,0,1,0.8464498014708226,0.373280191775012,0,0,0,0
order_009792,merch_019,1632.5245305121348,6,170.79907655622617,115.86215694648446,0,1,0,0.8802577631899625,0.13362483000040182,0,1,0,0
order_009793,merch_015,837.5417995224436,8,86.79076617960678,242.28193655553488,0,0,0,1.2137762810128998,0.07199629993955128,0,1,0,0
order_009794,merch_005,941.035714782563,22,248.6607300354069,805.949624012353,0,1,0,1.3475065261084858,0.250413836911103,0,0,0,0
order_009795,merch_018,343.7135574499311,11,196.86243586373982,1329.4239070281144,0,0,1,1.225627829025103,0.07396924244373217,0,0,0,0
order_009796,merch_009,1087.652931786559,10,980.156752055703,284.6877383021568,0,0,0,1.5308443364291577,0.10493320793728689,0,0,0,0
order_009797,merch_006,1333.5016514436861,20,118.49970101152672,232.8822880379552,0,0,0,1.4797768280409755,0.09739294631986765,0,0,1,0
order_009798,merch_003,758.4005447448759,6,17.62202105899012,24.965915411854407,0,0,0,0.7060123107430462,0.29802557150017245,0,0,0,0
order_009799,merch_014,50.0,7,64.75091066704593,363.77854864012266,0,0,0,0.7136682793740556,0.20721560849983373,0,0,0,0
order_009800,merch_009,3117.428026925181,12,642.5451570266133,231.98768930387058,0,0,0,0.5139355719048468,0.1840828907791157,0,0,1,0
order_009801,merch_009,1423.5922549133,13,0.0,100.80651627906767,0,0,2,1.1133801042769857,0.17569294516639955,0,0,0,0
order_009802,merch_016,180.6631274081107,14,50.517883304456944,201.84198249898748,0,0,0,0.8584815012914133,0.035300383755491944,0,1,0,0
order_009803,merch_003,3841.7295475922306,23,125.30529289436089,698.4127235678558,0,0,0,1.0683616872760535,0.24400268382957943,0,0,0,0
order_009804,merch_018,3110.7802383813746,11,10.378697515093307,228.3531044074486,0,0,0,2.1345257473673067,0.3601180145996925,0,0,0,0
order_009805,merch_018,50.0,18,287.1287330929628,361.43676477893894,0,0,0,0.8073826388356262,0.026157692040445962,0,0,0,0
order_009806,merch_018,1630.8713713275097,14,311.50530847061725,148.21205209031615,0,0,0,1.6755863569608127,0.27481782677013955,0,0,0,0
order_009807,merch_005,347.002015946425,10,395.3515045980997,344.3609381690857,0,0,0,0.8545832121878255,0.09520044498585972,0,0,0,0
order_009808,merch_007,287.821912601435,11,34.26020838769828,13.506651759705901,0,0,0,0.6220650722507538,0.4504181492845316,0,0,0,0
order_009809,merch_015,1931.7200973417184,4,165.7676556172577,594.3609448583851,0,1,0,0.8708909496921123,0.20744207825703057,1,0,0,0
order_009810,merch_016,698.9875921696776,7,128.93489015314233,40.90224918900685,0,0,1,0.9893730864350098,0.14078680695613843,0,0,0,0
order_009811,merch_013,381.74538839644475,13,74.86342136849403,192.81337501753495,0,0,0,0.605846963251249,0.18566177611718773,0,0,0,0
order_009812,merch_008,50.0,10,42.53650281452151,114.27832512003073,0,0,0,1.0482223556286174,0.07871361101104765,0,0,0,0
order_009813,merch_008,342.2211975127844,9,176.23019824564662,151.16206972903944,0,0,1,0.9396473038402037,0.25711076042921704,0,0,0,0
order_009814,merch_009,310.70708314357813,15,341.28945944570694,350.2687270147561,0,0,1,0.36253829040265795,0.13617469998083903,0,0,1,0
order_009815,merch_002,185.2868403266839,13,366.44646996979714,1006.3704835549148,0,0,1,0.6123473300577106,0.07128221591213582,0,0,0,0
order_009816,merch_014,532.0167103078377,11,224.66449584884913,58.60247697219923,0,0,0,1.6047316797029092,0.0752159103241597,0,1,0,0
order_009817,merch_019,2874.527862032839,2,11.474836278339032,0.0,1,0,2,3.5961676808146046,0.42033443384610564,1,0,0,0
order_009818,merch_012,405.15499956799226,6,224.0243345834075,93.8238257880664,0,0,1,1.4167461230411318,0.1413447699348953,0,0,0,0
order_009819,merch_009,52.000864445408865,23,19.649770233319348,163.7760330718165,0,0,0,0.515835282470827,0.08054516370877182,0,0,1,0
order_009820,merch_018,766.445805111277,19,187.7081330706909,70.05708209669152,0,0,0,1.4619232098688386,0.07103599647808612,0,0,0,0
order_009821,merch_017,98.06691405634204,9,168.13727034815307,183.26103426996187,0,0,2,1.4211354611525273,0.2587060061203164,0,1,2,0
order_009822,merch_007,3781.930875293701,20,1.6726893421703934,184.98389184754552,0,0,1,0.6143586929675247,0.12662371967858646,0,0,0,0
order_009823,merch_017,191.9102250651593,22,35.27000158880588,290.3010212995422,0,1,0,0.7821182424334674,0.12077583392851303,0,0,2,0
order_009824,merch_017,50.0,17,87.06214957681458,663.7996554270277,0,0,2,2.2958034461910635,0.05650745939811909,0,0,0,0
order_009825,merch_011,230.50121078790727,21,792.2637571403883,152.37858950496445,0,0,0,1.0611860097043082,0.42373624553351347,0,0,0,0
order_009826,merch_015,3152.8388709039805,16,0.0,3.7154231626453544,0,0,1,1.6140024357753409,0.02260424566591427,0,1,0,0
order_009827,merch_020,69.03958942609493,10,82.16355412991565,299.93809212895303,0,0,0,1.8057148162336478,0.11421190242669645,0,0,1,0
order_009828,merch_008,2401.865717605556,18,188.6946690628175,43.69001409915358,0,0,0,0.9052848881701909,0.3864009079220735,0,0,0,0
order_009829,merch_015,610.9885546203354,16,68.53841957963222,1230.3564779042188,0,0,1,0.7835135885393756,0.022422494844299798,0,0,1,0
order_009830,merch_013,457.36030459185514,22,193.65037813948726,224.3567123825544,0,0,2,0.8541761612134072,0.14169055161098912,0,0,0,0
order_009831,merch_008,272.17268229446296,16,349.1725613091378,43.203845202111,0,0,0,1.0558724592976392,0.07929677257418585,0,0,0,0
order_009832,merch_007,276.1859674748127,15,9.272805125185679,214.49202662859838,0,0,0,0.6642924647595192,0.16771015682897902,0,0,0,0
order_009833,merch_018,682.8630979387876,18,341.79083859105356,597.1748810921645,0,0,0,0.50234966983036,0.04538446477704024,0,0,1,0
order_009834,merch_011,477.6466043337191,10,39.624281993628,107.7110354767329,0,0,0,1.2729363121489246,0.14229702394284402,0,0,0,0
order_009835,merch_016,1304.1725800320391,21,45.67849743193321,315.9462602985107,0,0,1,0.8079012688456245,0.09967170354130368,0,0,1,0
order_009836,merch_004,1151.4695346633907,22,21.730267527268303,0.0,1,1,5,6.1326632137655634,0.6079149433679647,1,0,0,0
order_009837,merch_007,3189.886509276139,11,114.74077975084006,163.39267390093966,0,0,0,0.4990978719477837,0.3156012357687869,0,0,1,0
order_009838,merch_005,93.56942151772496,17,145.3460099961958,230.41897951597872,0,0,1,1.2828672655117601,0.0810187684888267,0,0,0,0
order_009839,merch_010,3855.8648473658327,21,119.4338924071375,251.7543563763624,0,0,0,0.7218512281059648,0.2325184425785839,0,0,0,0
order_009840,merch_009,4301.571737955041,14,14.441165779086447,32.50804844304966,1,0,3,1.9163338998391348,0.704162934956145,0,0,0,1
order_009841,merch_003,4959.0615109808305,8,29.791838783704886,214.23122510420328,1,0,1,1.0568120146219735,0.09773825142059495,0,0,0,0
order_009842,merch_002,699.3250980846421,15,40.081433868558676,14.269878495319926,1,0,0,1.3076459226691053,0.18043068588284955,0,0,0,0
order_009843,merch_018,626.7401466989784,13,183.43533937814652,267.3632506536473,0,0,0,1.2962629405831247,0.1353564846548453,0,0,0,0
order_009844,merch_005,107.0757670034137,10,465.08695371786524,85.61451972967836,0,0,1,0.9950456500246626,0.2647201564137015,0,1,0,0
order_009845,merch_006,2041.212495181724,11,112.53189722186882,84.71676524071371,1,0,0,1.0950467126718517,0.1081407882499371,0,0,0,0
order_009846,merch_016,2372.923910991338,22,7.68150383734822,21.690905069049794,0,0,4,5.685575682973599,0.5522907652740422,0,0,2,1
order_009847,merch_007,209.36324804485423,6,399.4995591038272,32.99857386230738,0,0,1,0.6848238252285369,0.3573846774672853,0,0,0,0
